30,30,30,30,30,30,30,30,30,30
28.200001,29.845076,29.986666,29.998852,29.999901,29.99999,30,30,30,30
26.400002,29.548563,29.948959,29.994558,29.999441,29.999943,29.999994,30,30,30
24.600002,29.122646,29.87784,29.984512,29.998156,29.999788,29.999977,29.999998,30,30
22.800003,28.578465,29.766005,29.965706,29.995363,29.999407,29.999928,29.999992,30,30
21.000004,27.926195,29.607655,29.934889,29.990158,29.998611,29.999815,29.999977,29.999998,30
19.200005,27.198595,29.400311,29.888878,29.981441,29.997133,29.999584,29.999943,29.999992,30
19.200005,26.510166,29.15156,29.825418,29.968012,29.994627,29.999157,29.999876,29.999983,29.999998
19.200005,25.880989,28.870066,29.743193,29.948662,29.990671,29.998426,29.999752,29.999964,29.999994
19.200005,25.305965,28.563309,29.641642,29.922237,29.984781,29.997252,29.999537,29.999928,29.999989
19.200005,24.780434,28.23772,29.520807,29.887688,29.976425,29.995459,29.999186,29.999865,29.999977
19.200005,24.300133,27.898817,29.381205,29.844095,29.965036,29.99284,29.99864,29.99976,29.999958
19.200005,23.861172,27.551302,29.223707,29.790699,29.950031,29.989155,29.997824,29.999594,29.999928
19.200005,23.459991,27.199167,29.049458,29.726902,29.930826,29.984135,29.996645,29.99934,29.999876
19.200005,23.09334,26.845783,28.859791,29.652271,29.906851,29.977484,29.994995,29.998966,29.999798
19.200005,22.758245,26.493975,28.656168,29.566538,29.87756,29.968884,29.992748,29.99843,29.99968
19.200005,22.451992,26.146086,28.440128,29.469589,29.842445,29.958002,29.989758,29.997684,29.999508
19.200005,22.172098,25.80405,28.213243,29.361458,29.801048,29.944492,29.985861,29.996666,29.999264
19.200005,21.916294,25.469437,27.977087,29.242308,29.752958,29.928007,29.980881,29.995308,29.998922
19.200005,21.682507,25.143499,27.733204,29.112421,29.697828,29.908195,29.974625,29.993528,29.998459
19.200005,21.468842,24.827227,27.483089,28.972187,29.635374,29.884714,29.966887,29.991236,29.997837
19.200005,21.273565,24.521368,27.228178,28.822083,29.565374,29.857229,29.957449,29.988327,29.997019
19.200005,21.095097,24.226473,26.969826,28.662661,29.487679,29.825422,29.946085,29.984692,29.995958
19.200005,20.931988,23.942921,26.709303,28.494537,29.402201,29.788996,29.932564,29.980206,29.994602
19.200005,20.782919,23.670942,26.447796,28.318377,29.308918,29.747677,29.916651,29.974735,29.992893
19.200005,20.646679,23.410648,26.186392,28.13488,29.20787,29.701216,29.898109,29.96814,29.990763
19.200005,20.522165,23.162041,25.92609,27.944773,29.099157,29.649397,29.876703,29.96027,29.988138
19.200005,20.408369,22.925035,25.667793,27.748796,28.982933,29.592035,29.852201,29.950968,29.98494
19.200005,20.304367,22.699478,25.412313,27.547699,28.859404,29.528978,29.824383,29.940073,29.981077
19.200005,20.209316,22.485153,25.160376,27.342224,28.728823,29.46011,29.79303,29.927418,29.97646
19.200005,20.122446,22.281797,24.912621,27.133112,28.591482,29.385347,29.75794,29.91283,29.970984
19.200005,20.043053,22.089111,24.669605,26.921082,28.447712,29.304646,29.718925,29.896141,29.964542
19.200005,19.970493,21.906765,24.43181,26.706833,28.297876,29.217995,29.675812,29.877178,29.957024
19.200005,19.904179,21.734406,24.199648,26.491043,28.142365,29.125416,29.628439,29.85577,29.948309
19.200005,19.843571,21.571663,23.973461,26.274359,27.981588,29.026968,29.576672,29.831749,29.938276
19.200005,19.788179,21.418161,23.753531,26.057394,27.815975,28.922739,29.520388,29.804951,29.926802
19.200005,19.737556,21.273514,23.540079,25.840733,27.645969,28.812849,29.45949,29.775217,29.913755
19.200005,19.69129,21.137333,23.333277,25.624918,27.472019,28.697445,29.393902,29.742397,29.899006
19.200005,19.649006,21.009235,23.133249,25.410463,27.294584,28.576702,29.323566,29.706348,29.882423
19.200005,19.610361,20.888836,22.940075,25.19784,27.11412,28.450819,29.248449,29.666937,29.863876
19.200005,19.575043,20.775759,22.753796,24.987484,26.931084,28.320017,29.168541,29.624041,29.843233
19.200005,19.542763,20.669636,22.574415,24.779795,26.745924,28.184536,29.083849,29.577547,29.820366
19.200005,19.513262,20.570108,22.401907,24.575132,26.559086,28.044636,28.994406,29.527357,29.795147
19.200005,19.4863,20.476826,22.236217,24.373825,26.371004,27.900589,28.900263,29.473383,29.767452
19.200005,19.461658,20.389452,22.077269,24.176163,26.182096,27.75268,28.801493,29.415554,29.737165
19.200005,19.439138,20.307659,21.924961,23.982405,25.992771,27.601206,28.698185,29.353811,29.70417
19.200005,19.418556,20.231134,21.779175,23.792776,25.803421,27.446472,28.590452,29.288111,29.66836
19.200005,19.399746,20.159578,21.639778,23.60747,25.614418,27.28879,28.47842,29.218422,29.629635
19.200005,19.382555,20.092701,21.506622,23.426653,25.426119,27.128471,28.362232,29.144732,29.5879
19.200005,19.366842,20.030228,21.379551,23.250462,25.238863,26.965836,28.242046,29.067039,29.54307
19.200005,19.352482,19.971895,21.258396,23.079006,25.052967,26.801197,28.118034,28.985359,29.495068
19.200005,19.339357,19.917454,21.142982,22.912374,24.868729,26.634872,27.990381,28.899723,29.443827
19.200005,19.327364,19.866665,21.033131,22.750629,24.686426,26.467173,27.85928,28.810173,29.38929
19.200005,19.316402,19.819304,20.928658,22.593815,24.506317,26.298405,27.724937,28.716768,29.331408
19.200005,19.306385,19.775158,20.829378,22.441952,24.32864,26.12887,27.587566,28.619579,29.270142
19.200005,19.29723,19.734024,20.735102,22.295046,24.15361,25.958862,27.447386,28.51869,29.205465
19.200005,19.288862,19.695709,20.645643,22.153084,23.981428,25.788668,27.304623,28.414196,29.137362
19.200005,19.281214,19.660034,20.560814,22.016039,23.812269,25.618561,27.159506,28.306206,29.065825
19.200005,19.274223,19.626827,20.480427,21.883871,23.646294,25.448811,27.012268,28.194838,28.99086
19.200005,19.267836,19.59593,20.404299,21.756527,23.483644,25.279671,26.863146,28.080221,28.912483
19.200005,19.261997,19.567188,20.332251,21.633942,23.324442,25.111387,26.712374,27.962492,28.830719
19.200005,19.256662,19.540462,20.264103,21.516041,23.168795,24.944191,26.560188,27.841797,28.745604
19.200005,19.251785,19.515615,20.199682,21.402744,23.016792,24.778301,26.406824,27.71829,28.657185
19.200005,19.247328,19.492525,20.138819,21.293961,22.868511,24.613928,26.252512,27.592133,28.565517
19.200005,19.243256,19.471071,20.081347,21.189592,22.724009,24.451265,26.097481,27.46349,28.470667
19.200005,19.239532,19.451143,20.027105,21.089539,22.583332,24.290495,25.941956,27.332533,28.372709
19.200005,19.23613,19.432638,19.975941,20.993692,22.446514,24.131786,25.786156,27.199438,28.271727
19.200005,19.233021,19.415457,19.9277,20.901943,22.313576,23.975296,25.630297,27.064384,28.167812
19.200005,19.230179,19.399509,19.88224,20.814178,22.184525,23.821167,25.474586,26.927553,28.061066
19.200005,19.227581,19.384712,19.839418,20.730282,22.059361,23.669531,25.319227,26.789127,27.951591
19.200005,19.225208,19.370983,19.799101,20.650137,21.93807,23.520506,25.164413,26.64929,27.839504
19.200005,19.22304,19.35825,19.761158,20.573624,21.820635,23.374201,25.010332,26.508226,27.724922
19.200005,19.221058,19.346441,19.725464,20.500624,21.707024,23.230709,24.857162,26.366121,27.607971
19.200005,19.219246,19.335493,19.6919,20.431017,21.597198,23.090115,24.705074,26.223158,27.488783
19.200005,19.21759,19.325346,19.660351,20.364687,21.491117,22.952492,24.554232,26.079515,27.367489
19.200005,19.216076,19.315941,19.630709,20.301514,21.388729,22.817902,24.404787,25.935373,27.244228
19.200005,19.214693,19.307226,19.602867,20.241383,21.289978,22.686396,24.256887,25.790909,27.119143
19.200005,19.213428,19.299152,19.576727,20.184177,21.194803,22.558016,24.110668,25.646292,26.992376
19.200005,19.212273,19.291676,19.552193,20.129784,21.103138,22.432796,23.966255,25.501694,26.864075
